"DateTime","Bus","Generation (MW)","Load (MW)","Price ($/MWh)","Revenue ($)","Cost ($)","Deficit(MW)","Surplus(MW)"
"13-FEB-2017 09:30","5048",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5049",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","505",0.000,1.384,81.349,0.000,56.293,0.000,0.000
"13-FEB-2017 09:30","5050",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5051",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5052",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5053",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5054",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5055",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5056",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5057",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5058",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5059",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","506",0.000,3.423,81.373,0.000,139.270,0.000,0.000
"13-FEB-2017 09:30","5060",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5061",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5062",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5063",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5064",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5065",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5066",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5067",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5068",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5069",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","507",0.000,3.376,81.476,0.000,137.532,0.000,0.000
"13-FEB-2017 09:30","5070",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5071",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5072",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5073",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5074",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5075",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5076",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5077",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5078",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5079",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5080",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5081",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5082",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5083",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5084",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5085",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5086",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5087",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5088",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5089",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","509",0.000,0.000,80.686,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5090",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5091",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5092",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5093",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5094",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5095",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5096",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5097",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5098",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5099",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","51",0.000,46.827,83.747,0.000,1960.805,0.000,0.000
"13-FEB-2017 09:30","510",0.000,83.890,80.426,0.000,3373.470,0.000,0.000
"13-FEB-2017 09:30","5100",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5101",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5102",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5103",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5104",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5105",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5106",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5107",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5108",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5109",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","511",0.000,17.803,80.703,0.000,718.374,0.000,0.000
"13-FEB-2017 09:30","5110",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5111",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5112",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5113",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5114",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5115",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5116",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5117",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5118",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5119",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","512",0.000,0.000,80.686,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5120",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5121",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5122",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5123",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5124",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5125",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5126",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5127",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5128",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5129",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","513",0.000,0.000,80.722,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5130",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5131",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5132",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5133",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5134",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5135",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5136",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5137",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5138",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5139",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","514",0.000,0.000,80.722,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5140",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5141",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5142",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5143",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5144",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5145",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5146",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5147",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5148",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5149",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","515",0.000,0.000,80.267,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5150",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5151",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5152",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5153",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5154",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5155",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5156",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5157",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5158",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5159",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","516",0.000,0.000,81.296,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5160",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5161",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5162",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5163",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5164",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5165",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5166",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5167",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5168",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5169",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","517",0.000,0.000,81.362,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5170",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5171",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5172",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5173",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5174",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5175",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5176",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5177",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5178",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5179",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","518",0.000,0.000,81.362,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5180",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5181",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5182",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5183",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5184",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5185",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5186",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5187",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5188",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","5189",0.000,0.000,0.000,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","519",0.000,5.088,79.057,0.000,201.121,0.000,0.000
"13-FEB-2017 09:30","52",0.000,0.000,83.747,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","520",0.000,0.000,79.003,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","523",0.000,0.000,76.428,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","524",0.000,54.595,76.247,0.000,2081.362,0.000,0.000
"13-FEB-2017 09:30","525",0.000,208.067,76.504,0.000,7958.972,0.000,0.000
"13-FEB-2017 09:30","527",0.000,0.000,76.428,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","528",0.000,0.000,76.428,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","529",0.000,0.000,76.080,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","53",0.000,0.000,83.775,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","530",0.000,15.198,80.419,0.000,611.106,0.000,0.000
"13-FEB-2017 09:30","531",0.000,0.000,80.179,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","532",0.000,14.350,79.624,0.000,571.301,0.000,0.000
"13-FEB-2017 09:30","533",0.000,24.775,79.447,0.000,984.150,0.000,0.000
"13-FEB-2017 09:30","534",0.000,6.169,77.064,0.000,237.705,0.000,0.000
"13-FEB-2017 09:30","535",0.000,4.347,76.651,0.000,166.600,0.000,0.000
"13-FEB-2017 09:30","536",0.000,0.000,76.839,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","537",0.000,0.000,76.836,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","538",0.000,0.000,72.944,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","539",0.000,0.000,72.945,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","540",0.000,-3.026,70.996,0.000,-107.416,0.000,0.000
"13-FEB-2017 09:30","541",0.000,0.000,71.811,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","542",0.000,15.755,74.374,0.000,585.880,0.000,0.000
"13-FEB-2017 09:30","543",0.000,106.176,74.469,0.000,3953.429,0.000,0.000
"13-FEB-2017 09:30","544",0.000,0.000,74.304,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","546",0.000,0.000,76.030,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","548",0.000,100.978,76.123,0.000,3843.384,0.000,0.000
"13-FEB-2017 09:30","549",0.000,0.000,76.030,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","55",0.000,0.000,84.108,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","551",0.000,0.000,76.077,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","552",0.000,0.000,75.950,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","553",0.000,0.000,74.469,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","554",0.000,0.000,74.469,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","555",0.000,45.304,74.328,0.000,1683.689,0.000,0.000
"13-FEB-2017 09:30","556",0.000,0.000,73.975,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","557",0.000,0.000,73.140,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","558",0.000,0.000,73.141,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","559",25.000,0.000,69.092,863.653,0.000,0.000,0.000
"13-FEB-2017 09:30","56",0.000,64.585,84.125,0.000,2716.582,0.000,0.000
"13-FEB-2017 09:30","560",0.000,2.116,69.301,0.000,73.320,0.000,0.000
"13-FEB-2017 09:30","561",0.000,0.000,69.523,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","562",0.000,45.789,75.670,0.000,1732.425,0.000,0.000
"13-FEB-2017 09:30","563",0.000,0.000,75.515,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","564",0.000,0.000,74.970,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","565",0.000,0.000,79.450,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","566",0.000,0.000,79.450,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","567",0.000,0.000,81.303,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","568",0.000,0.117,81.138,0.000,4.747,0.000,0.000
"13-FEB-2017 09:30","569",0.000,0.000,81.104,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","57",0.000,0.000,84.147,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","570",0.000,0.000,82.359,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","571",0.000,0.137,75.690,0.000,5.185,0.000,0.000
"13-FEB-2017 09:30","572",0.000,0.000,75.667,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","573",12.079,0.000,75.276,454.624,0.000,0.000,0.000
"13-FEB-2017 09:30","574",0.000,0.111,75.296,0.000,4.179,0.000,0.000
"13-FEB-2017 09:30","575",0.000,0.000,75.276,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","578",0.000,5.340,82.359,0.000,219.898,0.000,0.000
"13-FEB-2017 09:30","579",0.000,0.000,82.097,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","58",0.000,84.339,84.124,0.000,3547.451,0.000,0.000
"13-FEB-2017 09:30","580",0.000,0.000,82.083,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","581",0.000,0.000,82.080,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","582",0.000,0.000,82.110,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","583",0.000,0.000,82.033,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","584",0.000,8.468,82.238,0.000,348.194,0.000,0.000
"13-FEB-2017 09:30","585",0.000,0.000,82.238,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","586",0.000,4.019,81.303,0.000,163.378,0.000,0.000
"13-FEB-2017 09:30","587",0.000,0.000,81.303,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","588",0.000,14.709,80.426,0.000,591.495,0.000,0.000
"13-FEB-2017 09:30","589",0.000,21.131,79.776,0.000,842.876,0.000,0.000
"13-FEB-2017 09:30","59",0.000,0.000,84.124,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","590",0.000,9.236,79.477,0.000,367.023,0.000,0.000
"13-FEB-2017 09:30","591",0.000,0.000,79.476,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","592",6.000,-2.669,80.601,241.803,-107.562,0.000,0.000
"13-FEB-2017 09:30","593",0.000,0.000,80.601,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","594",0.000,0.053,80.969,0.000,2.146,0.000,0.000
"13-FEB-2017 09:30","595",0.000,0.000,80.913,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","596",0.000,0.000,73.752,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","597",0.000,0.000,72.106,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","598",52.448,0.000,70.184,1840.505,0.000,0.000,0.000
"13-FEB-2017 09:30","599",52.448,0.000,70.184,1840.505,0.000,0.000,0.000
"13-FEB-2017 09:30","6",0.000,0.000,84.406,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","60",0.000,0.000,85.391,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","600",52.448,0.000,70.184,1840.505,0.000,0.000,0.000
"13-FEB-2017 09:30","601",52.448,0.000,70.184,1840.505,0.000,0.000,0.000
"13-FEB-2017 09:30","602",0.000,0.000,70.184,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","603",0.000,0.000,70.359,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","604",0.000,0.000,70.359,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","605",62.000,0.000,70.359,2181.119,0.000,0.000,0.000
"13-FEB-2017 09:30","606",62.000,0.000,70.359,2181.119,0.000,0.000,0.000
"13-FEB-2017 09:30","607",62.000,0.000,70.359,2181.119,0.000,0.000,0.000
"13-FEB-2017 09:30","608",62.000,0.000,70.359,2181.119,0.000,0.000,0.000
"13-FEB-2017 09:30","609",62.000,0.000,70.359,2181.119,0.000,0.000,0.000
"13-FEB-2017 09:30","61",0.000,83.253,84.366,0.000,3511.873,0.000,0.000
"13-FEB-2017 09:30","610",62.000,0.000,70.359,2181.119,0.000,0.000,0.000
"13-FEB-2017 09:30","611",0.000,0.000,70.359,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","612",0.000,0.000,70.359,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","613",0.000,0.000,70.359,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","614",0.000,0.000,70.359,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","615",0.000,0.000,70.359,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","616",0.000,0.000,70.359,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","617",0.000,8.095,73.411,0.000,297.132,0.000,0.000
"13-FEB-2017 09:30","618",0.000,0.311,72.122,0.000,11.215,0.000,0.000
"13-FEB-2017 09:30","619",0.000,21.254,68.266,0.000,725.463,0.000,0.000
"13-FEB-2017 09:30","62",0.000,5.275,84.103,0.000,221.822,0.000,0.000
"13-FEB-2017 09:30","620",0.000,0.000,68.085,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","621",0.000,0.000,68.088,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","624",0.000,0.000,68.174,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","626",0.000,0.000,68.045,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","627",0.000,27.230,70.916,0.000,965.522,0.000,0.000
"13-FEB-2017 09:30","629",0.000,0.000,70.392,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","630",0.000,0.000,71.058,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","631",0.000,21.498,70.858,0.000,761.655,0.000,0.000
"13-FEB-2017 09:30","632",0.000,0.000,70.639,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","633",0.000,29.605,75.139,0.000,1112.240,0.000,0.000
"13-FEB-2017 09:30","634",0.000,0.000,74.907,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","635",46.566,0.000,70.251,1635.646,0.000,0.000,0.000
"13-FEB-2017 09:30","636",46.566,0.000,70.251,1635.646,0.000,0.000,0.000
"13-FEB-2017 09:30","637",46.566,0.000,70.251,1635.646,0.000,0.000,0.000
"13-FEB-2017 09:30","638",46.566,0.000,70.251,1635.646,0.000,0.000,0.000
"13-FEB-2017 09:30","639",0.000,0.000,70.251,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","640",37.743,0.000,70.316,1326.974,0.000,0.000,0.000
"13-FEB-2017 09:30","641",37.743,0.000,70.316,1326.974,0.000,0.000,0.000
"13-FEB-2017 09:30","642",37.743,0.000,70.316,1326.974,0.000,0.000,0.000
"13-FEB-2017 09:30","643",37.743,0.000,70.316,1326.974,0.000,0.000,0.000
"13-FEB-2017 09:30","644",0.000,0.000,70.316,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","645",37.743,0.000,70.213,1325.017,0.000,0.000,0.000
"13-FEB-2017 09:30","646",37.743,0.000,70.213,1325.017,0.000,0.000,0.000
"13-FEB-2017 09:30","647",37.743,0.000,70.213,1325.017,0.000,0.000,0.000
"13-FEB-2017 09:30","648",37.743,0.000,70.213,1325.017,0.000,0.000,0.000
"13-FEB-2017 09:30","649",0.000,0.000,70.213,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","650",4.500,0.000,70.858,159.431,0.000,0.000,0.000
"13-FEB-2017 09:30","651",0.000,0.000,70.858,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","652",0.000,9.537,74.618,0.000,355.818,0.000,0.000
"13-FEB-2017 09:30","653",0.000,0.000,74.096,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","654",68.500,0.000,70.346,2409.364,0.000,0.000,0.000
"13-FEB-2017 09:30","655",68.500,0.000,70.346,2409.364,0.000,0.000,0.000
"13-FEB-2017 09:30","656",0.000,0.000,70.346,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","657",0.000,2.590,70.410,0.000,91.180,0.000,0.000
"13-FEB-2017 09:30","658",0.000,0.000,70.379,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","659",70.000,4.982,70.009,2450.312,174.392,0.000,0.000
"13-FEB-2017 09:30","66",0.000,43.564,84.236,0.000,1834.824,0.000,0.000
"13-FEB-2017 09:30","662",0.000,0.000,70.084,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","663",0.000,0.000,70.236,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","664",0.000,0.000,69.903,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","665",0.000,0.000,70.002,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","666",0.000,0.000,70.265,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","667",0.000,0.000,70.245,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","668",0.000,21.774,64.571,0.000,702.984,0.000,0.000
"13-FEB-2017 09:30","669",0.000,0.000,64.274,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","67",0.000,0.000,83.974,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","670",0.000,6.367,64.826,0.000,206.374,0.000,0.000
"13-FEB-2017 09:30","671",0.000,0.000,64.636,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","672",0.000,0.000,61.763,0.000,0.000,0.000,0.000
"13-FEB-2017 09:30","673",48.529,0.000,62.535,1517.402,0.000,0.000,0.000
"13-FEB-2017 09:30","674",48.529,0.000,62.535,1517.402,0.000,0.000,0.000
"13-FEB-2017 09:30","675",48.529,0.000,62.535,1517.402,0.000,0.000,0.000
